,orderDate,WGR1,WGR2,WGR3,WGR4,articleNumber,quantity,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,promotion_article,promotion_wgr,promotion_global,public_holiday,school_holiday,sunday
0,2021-03-01,0.0,42,4200,4210,1010,0.0,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,no,no,no,no,no,no
1,2021-03-01,0.0,85,8700,8708,0546,86.106186954104,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,no,no,no,no,no,no
2,2021-03-01,0.0,85,8700,8702,90412196,54.690260418206066,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,no,no,no,no,no,no
3,2021-03-01,0.0,85,8700,8702,90412080,64.11503837897544,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,no,no,no,no,no,no
4,2021-03-01,0.0,85,8700,8702,90412011,26.41592653589793,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,no,no,no,no,no,no
5,2021-03-01,0.0,85,8660,8665,5001,0.0,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,no,no,no,no,no,no
6,2021-03-01,0.0,68,6800,6802,65110,38.982297150257104,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,no,no,no,no,no,no
7,2021-03-01,0.0,54,5600,5602,527,1597.2122533307945,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,no,no,no,no,no,no
8,2021-03-01,0.0,49,4900,4914,533,114.38052083641213,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,no,no,no,no,no,no
9,2021-03-01,0.0,45,4500,4504,254180,70.39822368615503,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,no,no,no,no,no,no
10,2021-03-01,0.0,45,4500,4504,247850,23.274333882308138,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,no,no,no,no,no,no
11,2021-03-01,0.0,45,4500,4504,247590,67.25663103256524,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,no,no,no,no,no,no
12,2021-03-01,0.0,68,6800,6802,220487,16.991148575128552,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,no,no,no,no,no,no
13,2021-03-01,0.0,45,4500,4502,246220,32.69911184307752,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,yes,no,no,no,no,no
14,2021-03-01,0.0,45,4500,4504,181424,1.2831853071795862,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,no,no,no,no,no,no
15,2021-03-01,0.0,42,4200,4210,236620,51.548667764616276,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,no,no,no,no,no,no
16,2021-03-01,0.0,42,4200,4212,244230,177.212373908208,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,no,no,no,no,no,no
17,2021-03-01,0.0,42,4200,4212,244235,73.53981633974483,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,no,no,no,no,no,no
18,2021-03-01,0.0,42,4200,4212,254866,38.982297150257104,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,no,no,no,no,no,no
19,2021-03-01,0.0,42,4200,4210,235900,45.26548245743669,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,no,no,no,no,no,no
20,2021-03-01,0.0,42,4300,4304,242886,0.0,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,no,no,no,no,no,no
21,2021-03-01,0.0,42,4300,4304,243120,42.12388980384689,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,yes,no,no,no,no,no
22,2021-03-01,0.0,42,4300,4304,243122,10.707963267948966,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,yes,no,no,no,no,no
23,2021-03-01,0.0,42,4300,4304,242880,20.132741228718345,4.2,0.2,'75.1',0.0,0.0,333.9,8.1,30.2,1035.0,590.0,2,no,no,no,no,no,no
24,2021-03-02,0.0,45,4500,4504,247850,67.25663103256524,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,no,no,no,no,no,no
25,2021-03-02,0.0,85,8700,8708,0546,101.81415022205297,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,no,no,no,no,no,no
26,2021-03-02,0.0,85,8700,8702,90412196,45.26548245743669,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,no,no,no,no,no,no
27,2021-03-02,0.0,85,8700,8702,90412080,54.690260418206066,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,no,no,no,no,no,no
28,2021-03-02,0.0,85,8700,8702,90412011,42.12388980384689,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,no,no,no,no,no,no
29,2021-03-02,0.0,85,8660,8665,5001,0.0,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,no,no,no,no,no,no
30,2021-03-02,0.0,68,6800,6802,65110,13.849555921538759,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,no,no,no,no,no,no
31,2021-03-02,0.0,54,5600,5602,527,1653.7609210954108,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,no,no,no,no,no,no
32,2021-03-02,0.0,49,4900,4914,533,152.07963267948966,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,no,no,no,no,no,no
33,2021-03-02,0.0,45,4500,4504,254180,136.3716694115407,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,no,no,no,no,no,no
34,2021-03-02,0.0,45,4500,4504,247590,104.95574287564276,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,no,no,no,no,no,no
35,2021-03-02,0.0,68,6800,6802,220487,51.548667764616276,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,no,no,no,no,no,no
36,2021-03-02,0.0,45,4500,4502,246220,57.83185307179586,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,yes,no,no,no,no,no
37,2021-03-02,0.0,42,4200,4210,235900,54.690260418206066,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,no,no,no,no,no,no
38,2021-03-02,0.0,42,4200,4210,236620,54.690260418206066,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,no,no,no,no,no,no
39,2021-03-02,0.0,42,4200,4212,244230,328.0088212805181,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,no,no,no,no,no,no
40,2021-03-02,0.0,42,4200,4212,244235,111.23892818282235,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,no,no,no,no,no,no
41,2021-03-02,0.0,42,4200,4212,254866,7.5663706143591725,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,no,no,no,no,no,no
42,2021-03-02,0.0,42,4200,4210,1010,0.0,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,no,no,no,no,no,no
43,2021-03-02,0.0,42,4300,4304,242880,0.0,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,no,no,no,no,no,no
44,2021-03-02,0.0,42,4300,4304,243122,23.274333882308138,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,yes,no,no,no,no,no
45,2021-03-02,0.0,45,4500,4504,181424,42.12388980384689,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,no,no,no,no,no,no
46,2021-03-02,0.0,42,4300,4304,242886,13.849555921538759,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,no,no,no,no,no,no
47,2021-03-02,0.0,42,4300,4304,243120,51.548667764616276,3.1,0.6,'84.4',0.0,0.0,25.0,4.1,13.7,1035.4,314.0,4,yes,no,no,no,no,no
48,2021-03-03,0.0,45,4500,4504,247590,51.548667764616276,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,no,no,no,no,no,no
49,2021-03-03,0.0,85,8700,8702,90412196,32.69911184307752,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,no,no,no,no,no,no
50,2021-03-03,0.0,85,8700,8702,90412080,67.25663103256524,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,no,no,no,no,no,no
51,2021-03-03,0.0,85,8700,8702,90412011,26.41592653589793,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,no,no,no,no,no,no
52,2155-03-01,0.0,85,8700,8708,0546,152.07963267948966,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,no,no,no,no,no,no
53,2021-03-03,0.0,68,6800,6802,65110,13.849555921538759,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,no,no,no,no,no,no
54,2021-03-03,0.0,68,6800,6802,220487,51.548667764616276,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,no,no,no,no,no,no
55,2021-03-03,0.0,54,5600,5602,527,1578.3626974092558,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,no,no,no,no,no,no
56,2021-03-03,0.0,49,4900,4914,533,145.79644737231007,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,no,no,no,no,no,no
57,2021-03-03,0.0,45,4500,4504,254180,123.8052987971815,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,no,no,no,no,no,no
58,2021-03-03,0.0,45,4500,4504,247850,145.79644737231007,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,no,no,no,no,no,no
59,2021-03-03,0.0,85,8660,8665,5001,0.0,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,no,no,no,no,no,no
60,2021-03-03,0.0,45,4500,4504,181424,16.991148575128552,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,no,no,no,no,no,no
61,2021-03-03,0.0,42,4300,4304,243122,0.0,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,no,no,no,no,no,no
62,2021-03-03,0.0,42,4300,4304,243120,42.12388980384689,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,no,no,no,no,no,no
63,2021-03-03,0.0,42,4300,4304,242886,20.132741228718345,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,no,no,no,no,no,no
64,2021-03-03,0.0,42,4300,4304,242880,73.53981633974483,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,no,no,no,no,no,no
65,2021-03-03,0.0,42,4200,4212,254866,4.424777960769379,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,yes,no,no,no,no,no
66,2021-03-03,0.0,42,4200,4212,244235,26.41592653589793,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,no,no,no,no,no,no
67,2021-03-03,0.0,42,4200,4212,244230,167.78759594743863,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,no,no,no,no,no,no
68,2021-03-03,0.0,42,4200,4210,236620,32.69911184307752,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,no,no,no,no,no,no
69,2021-03-03,0.0,42,4200,4210,235900,35.840704496667314,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,no,no,no,no,no,no
70,2021-03-03,0.0,42,4200,4210,1010,0.0,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,no,no,no,no,no,no
71,2021-03-03,0.0,45,4500,4502,246220,13.849555921538759,4.0,1.5,'84.7',0.0,0.0,111.6,3.1,13.7,1030.1,244.0,4,no,no,no,no,no,no
72,2021-03-04,0.0,45,4500,4504,254180,57.83185307179586,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,no,no,no,no,no,no
73,2021-03-04,0.0,49,4900,4914,533,148.93804002589985,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,no,no,no,no,no,no
74,2021-03-04,0.0,54,5600,5602,527,1678.893662324129,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,no,no,no,no,no,no
75,2021-03-04,0.0,68,6800,6802,220487,51.548667764616276,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,no,no,no,no,no,no
76,2021-03-04,0.0,68,6800,6802,65110,23.274333882308138,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,no,no,no,no,no,no
77,2021-03-04,0.0,85,8700,8708,0546,123.8052987971815,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,no,no,no,no,no,no
78,2021-03-04,0.0,85,8700,8702,90412011,42.12388980384689,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,no,no,no,no,no,no
79,2021-03-04,0.0,85,8700,8702,90412080,86.106186954104,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,no,no,no,no,no,no
80,2021-03-04,0.0,85,8700,8702,90412196,64.11503837897544,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,no,no,no,no,no,no
81,2021-03-04,0.0,45,4500,4504,247850,32.69911184307752,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,no,no,no,no,no,no
82,2021-03-04,0.0,85,8660,8665,5001,4.424777960769379,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,no,no,no,no,no,no
83,2021-03-04,0.0,45,4500,4504,247590,130.0884841043611,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,no,no,no,no,no,no
84,2021-03-04,0.0,42,4200,4212,254866,92.38937226128358,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,yes,no,no,no,no,no
85,2021-03-04,0.0,45,4500,4502,246220,13.849555921538759,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,no,no,no,no,no,no
86,2021-03-04,0.0,42,4200,4210,235900,32.69911184307752,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,no,no,no,no,no,no
87,2021-03-04,0.0,42,4200,4210,236620,67.25663103256524,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,no,no,no,no,no,no
88,2021-03-04,0.0,42,4200,4212,244230,158.36281798666926,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,no,no,no,no,no,no
89,2021-03-04,0.0,42,4200,4212,244235,35.840704496667314,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,no,no,no,no,no,no
90,2021-03-04,0.0,42,4200,4210,1010,0.0,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,no,no,no,no,no,no
91,2021-03-04,0.0,42,4300,4304,242880,38.982297150257104,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,no,no,no,no,no,no
92,2021-03-04,0.0,42,4300,4304,242886,16.991148575128552,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,no,no,no,no,no,no
93,2021-03-04,0.0,42,4300,4304,243120,0.0,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,no,no,no,no,no,no
94,2021-03-04,0.0,42,4300,4304,243122,32.69911184307752,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,no,no,no,no,no,no
95,2021-03-04,0.0,45,4500,4504,181424,35.840704496667314,7.1,-0.2,'60.3',1.1,0.0,316.5,18.6,61.0,1017.9,233.0,3,no,no,no,no,no,no
96,2021-03-05,0.0,45,4500,4504,254180,38.982297150257104,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,no,no,no,no,no,no
97,2021-03-05,0.0,85,8700,8708,0546,117.52211349000193,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,no,no,no,no,no,no
98,2021-03-05,0.0,85,8700,8702,90412196,23.274333882308138,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,no,no,no,no,no,no
99,2021-03-05,0.0,85,8700,8702,90412080,70.39822368615503,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,no,no,no,no,no,no
100,2021-03-05,0.0,85,8700,8702,90412011,23.274333882308138,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,no,no,no,no,no,no
101,2021-03-05,0.0,85,8660,8665,5001,0.0,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,no,no,no,no,no,no
102,2021-03-05,0.0,68,6800,6802,65110,29.55751918948772,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,no,no,no,no,no,no
103,2021-03-05,0.0,68,6800,6802,220487,45.26548245743669,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,no,no,no,no,no,no
104,2021-03-05,0.0,54,5600,5602,527,1411.8582867689968,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,no,no,no,no,no,no
105,2021-03-05,0.0,49,4900,4914,533,170.92918860102841,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,no,no,no,no,no,no
106,2021-03-05,0.0,45,4500,4504,247850,45.26548245743669,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,no,no,no,no,no,no
107,2021-03-05,0.0,45,4500,4504,247590,73.53981633974483,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,no,no,no,no,no,no
108,2021-03-05,0.0,42,4200,4210,1010,0.0,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,no,no,no,no,no,no
109,2021-03-05,0.0,45,4500,4504,181424,79.82300164692441,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,no,no,no,no,no,no
110,2021-03-05,0.0,42,4200,4210,235900,13.849555921538759,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,no,no,no,no,no,no
111,2021-03-05,0.0,42,4200,4210,236620,23.274333882308138,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,no,no,no,no,no,no
112,2021-03-05,0.0,42,4200,4212,244235,35.840704496667314,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,no,no,no,no,no,no
113,2021-03-05,0.0,42,4200,4212,254866,10.707963267948966,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,yes,no,no,no,no,no
114,2021-03-05,0.0,42,4200,4212,244230,161.50441064025904,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,no,no,no,no,no,no
115,2021-03-05,0.0,42,4300,4304,242886,1.2831853071795862,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,no,no,no,no,no,no
116,2021-03-05,0.0,42,4300,4304,243120,0.0,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,no,no,no,no,no,no
117,2021-03-05,0.0,42,4300,4304,243122,0.0,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,no,no,no,no,no,no
118,2021-03-05,0.0,45,4500,4502,246220,13.849555921538759,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,no,no,no,no,no,no
119,2021-03-05,0.0,42,4300,4304,242880,20.132741228718345,10.4,1.8,'56.3',0.0,0.0,281.2,15.7,47.9,1020.6,455.0,21,no,no,no,no,no,no
120,2021-03-06,0.0,68,6800,6802,220487,42.12388980384689,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,no,no,no,no,no,no
121,2021-03-06,0.0,45,4500,4504,254180,0.0,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,no,no,no,no,no,no
122,2021-03-06,0.0,49,4900,4914,533,164.64600329384882,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,no,no,no,no,no,no
123,2021-03-06,0.0,54,5600,5602,527,686.1503837897545,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,no,no,no,no,no,no
124,2021-03-06,0.0,68,6800,6802,65110,48.40707511102649,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,no,no,no,no,no,no
125,2021-03-06,0.0,45,4500,4504,247850,0.0,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,no,no,no,no,no,no
126,2021-03-06,0.0,85,8700,8702,90412011,1.2831853071795862,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,no,no,no,no,no,no
127,2021-03-06,0.0,85,8700,8702,90412080,35.840704496667314,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,no,no,no,no,no,no
128,2021-03-06,0.0,85,8700,8702,90412196,1.2831853071795862,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,no,no,no,no,no,no
129,2021-03-06,0.0,85,8700,8708,0546,70.39822368615503,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,no,no,no,no,no,no
130,2021-03-06,0.0,85,8660,8665,5001,0.0,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,no,no,no,no,no,no
131,2021-03-06,0.0,45,4500,4504,247590,98.67255756846318,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,no,no,no,no,no,no
132,2021-03-06,0.0,42,4200,4210,1010,0.0,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,no,no,no,no,no,no
133,2021-03-06,0.0,45,4500,4502,246220,32.69911184307752,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,no,no,no,no,no,no
134,2021-03-06,0.0,42,4300,4304,243122,0.0,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,no,no,no,no,no,no
135,2021-03-06,0.0,42,4300,4304,243120,0.0,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,no,no,no,no,no,no
136,2021-03-06,0.0,42,4300,4304,242886,0.0,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,no,no,no,no,no,no
137,2021-03-06,0.0,42,4300,4304,242880,0.0,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,no,no,no,no,no,no
138,2021-03-06,0.0,42,4200,4212,254866,1.2831853071795862,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,yes,no,no,no,no,no
139,2021-03-06,0.0,42,4200,4212,244235,1.2831853071795862,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,no,no,no,no,no,no
140,2021-03-06,0.0,42,4200,4212,244230,35.840704496667314,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,no,no,no,no,no,no
141,2021-03-06,0.0,42,4200,4210,236620,0.0,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,no,no,no,no,no,no
142,2021-03-06,0.0,42,4200,4210,235900,1.2831853071795862,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,no,no,no,no,no,no
143,2021-03-06,0.0,45,4500,4504,181424,13.849555921538759,18.6,8.7,'55.2',0.0,0.0,78.0,7.8,47.9,1022.6,876.0,2,no,no,no,no,no,no
144,2021-03-07,0.0,45,4500,4504,254180,0.0,20.0,11.4,'59.8',0.1,0.0,314.3,13.7,46.8,1015.4,652.0,2,no,no,no,no,no,yes
145,2021-03-07,0.0,49,4900,4914,533,0.0,20.0,11.4,'59.8',0.1,0.0,314.3,13.7,46.8,1015.4,652.0,2,no,no,no,no,no,yes
146,2021-03-07,0.0,54,5600,5602,527,0.0,20.0,11.4,'59.8',0.1,0.0,314.3,13.7,46.8,1015.4,652.0,2,no,no,no,no,no,yes
147,2021-03-07,0.0,68,6800,6802,220487,0.0,20.0,11.4,'59.8',0.1,0.0,314.3,13.7,46.8,1015.4,652.0,2,no,no,no,no,no,yes
148,2021-03-07,0.0,68,6800,6802,65110,0.0,20.0,11.4,'59.8',0.1,0.0,314.3,13.7,46.8,1015.4,652.0,2,no,no,no,no,no,yes
149,2021-03-07,0.0,85,8700,8708,0546,0.0,20.0,11.4,'59.8',0.1,0.0,314.3,13.7,46.8,1015.4,652.0,2,no,no,no,no,no,yes
150,2021-03-07,0.0,85,8700,8702,90412011,0.0,20.0,11.4,'59.8',0.1,0.0,314.3,13.7,46.8,1015.4,652.0,2,no,no,no,no,no,yes
151,2021-03-07,0.0,85,8700,8702,90412080,0.0,20.0,11.4,'59.8',0.1,0.0,314.3,13.7,46.8,1015.4,652.0,2,no,no,no,no,no,yes
152,2021-03-07,0.0,85,8700,8702,90412196,0.0,20.0,11.4,'59.8',0.1,0.0,314.3,13.7,46.8,1015.4,652.0,2,no,no,no,no,no,yes
153,2021-03-07,0.0,45,4500,4504,247850,0.0,20.0,11.4,'59.8',0.1,0.0,314.3,13.7,46.8,1015.4,652.0,2,no,no,no,no,no,yes
154,2021-03-07,0.0,85,8660,8665,5001,0.0,20.0,11.4,'59.8',0.1,0.0,314.3,13.7,46.8,1015.4,652.0,2,no,no,no,no,no,yes
155,2021-03-07,0.0,45,4500,4504,247590,0.0,20.0,11.4,'59.8',0.1,0.0,314.3,13.7,46.8,1015.4,652.0,2,no,no,no,no,no,yes
156,2021-03-07,0.0,42,4200,4212,254866,0.0,20.0,11.4,'59.8',0.1,0.0,314.3,13.7,46.8,1015.4,652.0,2,yes,no,no,no,no,yes
157,2021-03-07,0.0,45,4500,4502,246220,0.0,20.0,11.4,'59.8',0.1,0.0,314.3,13.7,46.8,1015.4,652.0,2,no,no,no,no,no,yes
